"SampleDate","SampleID","Region","SiteCode","TidalHeight","Transect","Blade","BladeArea.cm2","Scanned","year","location","site","file_name","blade_num","prevelance","severity","lesion_area","healthy_area","correct_num","severity_per"
"2019-07-31","BC.B.5.L.13","BC","B","L","5","13",66.99,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.2.U.10","BB","B","U","2","10",66.6,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.7_11.jpg",10,1,23.53393615,421.3641913,1369.089342,TRUE,0.2353393615
"2019-07-31","BC.B.1.U.5","BC","B","U","1","5",66.5,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.4.L.11","BC","B","L","4","11",66.36,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.5.L.10","BB","B","L","5","10",66.33,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.3.U.13","BB","B","U","3","13",66.24,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.2.U.1","BB","A","U","2","1",65.6,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.2.U.1_5.jpg",1,1,6.989062194,177.8493967,2366.832448,TRUE,0.06989062194
"2019-07-03","BB.B.3.U.11","BB","B","U","3","11",65.45,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.4.L.4","BB","B","L","4","4",65.34,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.4.L.1_7.jpg",4,1,10.92670873,137.5143637,1121.001508,TRUE,0.1092670873
"2019-07-17","BB.D.2.U.10","BB","D","U","2","10",65.28,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.7_12.jpg",10,1,27.209907,856.2302499,2290.528943,TRUE,0.27209907
"2019-07-03","BB.B.4.L.1","BB","B","L","4","1",65.2,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.4.L.1_7.jpg",1,1,25.62391106,534.1855789,1550.529661,TRUE,0.2562391106
"2019-07-14","AK.A.5.L.8","AK","A","L","5","8",64.89,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.5.L.7_9.jpg",8,1,2.608076091,146.6927607,5477.865556,TRUE,0.02608076091
"2019-07-31","BC.B.1.U.6","BC","B","U","1","6",64.72,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.6.L.11","BB","D","L","6","11",64.4,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.3.U.1","BB","B","U","3","1",64.33,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.1_4.jpg",1,0,0,0,2062.117567,TRUE,0
"2019-07-03","BB.B.1.U.9","BB","B","U","1","9",63.92,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.1.U.8_14.jpg",9,1,28.57027486,495.4395289,1238.668845,TRUE,0.2857027486
"2019-07-17","BB.D.3.U.6","BB","D","U","3","6",63.92,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.4.L.7","BC","B","L","4","7",62.93,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.2.U.2","BB","A","U","2","2",62.8,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.2.U.1_5.jpg",2,0,0,0,1407.438595,TRUE,0
"2019-07-31","BC.B.1.U.1","BC","B","U","1","1",62.72,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.1.U.1.jpg",1,1,40.76747955,533.3991669,774.9946136,TRUE,0.4076747955
"2019-07-03","BB.B.3.U.15","BB","B","U","3","15",62.7,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.14_15.jpg",15,0,0,0,2246.936943,TRUE,0
"2019-07-31","BC.B.5.L.7","BC","B","L","5","7",62.58,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.1.U.14","BC","B","U","1","14",62.58,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.2.U.5","BC","B","U","2","5",62.37,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.2.U.11","BB","B","U","2","11",62.09,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.7_11.jpg",11,1,9.376848918,107.2770037,1036.785406,TRUE,0.09376848918
"2019-07-31","BC.B.5.L.10","BC","B","L","5","10",62.08,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.5.L.10.jpg",10,1,0.31279363,1.362754955,434.3094657,TRUE,0.0031279363
"2019-07-15","AK.B.5.L.11","AK","B","L","5","11",61.56,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.5.L.7_11.jpg",11,0,0,0,5428.69865,TRUE,0
"2019-07-31","BC.B.2.U.8","BC","B","U","2","8",61.5,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.6.L.11","BB","B","L","6","11",61.275,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.9_14.jpg",11,1,10.14769892,265.638466,2352.082735,TRUE,0.1014769892
"2019-07-02","BB.A.5.L.3","BB","A","L","5","3",60.86,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.5.L.1_6.jpg",3,0,0,0,1851.694915,TRUE,0
"2019-07-31","BC.B.1.U.3","BC","B","U","1","3",60.8,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.1.U.3_4.jpg",3,1,50.7848185,440.9706263,427.3412812,TRUE,0.507848185
"2019-07-15","AK.B.6.L.6","AK","B","L","6","6",60.54,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.5_7.jpg",6,0,0,0,5929.397084,TRUE,0
"2019-07-03","BB.B.2.U.3","BB","B","U","2","3",60.48,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.1_6.jpg",3,1,12.5796049,550.646366,3826.648233,TRUE,0.125796049
"2019-07-02","BB.A.6.L.13","BB","A","L","6","13",59.5,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.6.L.13_15.jpg",13,0,0,0,746.9836254,TRUE,0
"2019-07-31","BC.B.5.L.14","BC","B","L","5","14",59.46,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.2.U.11","BB","D","U","2","11",59.4,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.7_12.jpg",11,1,19.79203038,302.2694628,1224.958704,TRUE,0.1979203038
"2019-07-03","BB.B.5.L.8","BB","B","L","5","8",59.2,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.1.U.12","BC","B","U","1","12",59.16,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.3.U.15","BC","B","U","3","15",59.1,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.5.L.2","BB","A","L","5","2",58.86,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.5.L.1_6.jpg",2,0,0,0,225.7810256,TRUE,0
"2019-07-03","BB.B.3.U.2","BB","B","U","3","2",58.64,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.1_4.jpg",2,1,20.94617594,125.9515944,475.3590922,TRUE,0.2094617594
"2019-07-03","BB.B.1.U.11","BB","B","U","1","11",58.395,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.1.U.8_14.jpg",11,1,39.11754006,660.237719,1027.592646,TRUE,0.3911754006
"2019-07-17","BB.D.1.U.7","BB","D","U","1","7",58.1,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.1.U.7_14.jpg",7,1,4.231315604,60.48549267,1368.987001,TRUE,0.04231315604
"2019-07-02","BB.A.1.U.4","BB","A","U","1","4",57.2,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.1.U.1_5.jpg",4,1,8.060342551,82.2141626,937.7693192,TRUE,0.08060342551
"2019-07-03","BB.B.2.U.8","BB","B","U","2","8",56.88,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.7_11.jpg",8,1,73.39485041,578.9464234,209.8642631,TRUE,0.7339485041
"2019-07-16","AK.C.6.L.10","AK","C","L","6","10",56.7,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.6.L.6_10.jpg",10,1,8.116569383,338.2720483,3829.400675,TRUE,0.08116569383
"2019-07-03","BB.B.4.L.6","BB","B","L","4","6",56.48,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.4.L.1_7.jpg",6,1,0.644373155,8.788781959,1355.13861,TRUE,0.00644373155
"2019-07-03","BB.B.3.U.12","BB","B","U","3","12",56,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.4.L.1","BB","A","L","4","1",55.8,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.4.L.1_5.jpg",1,1,11.10143171,324.6732261,2599.933568,TRUE,0.1110143171
"2019-07-15","AK.B.6.L.10","AK","B","L","6","10",55.44,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.8_11.jpg",10,1,0.507199351,24.34645217,4775.827708,TRUE,0.00507199351
"2019-07-17","BB.D.4.L.4","BB","D","L","4","4",55.02,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.4.L.1_5.jpg",4,1,24.46860341,358.8857369,1107.833597,TRUE,0.2446860341
"2019-07-03","BB.B.2.U.5","BB","B","U","2","5",54,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.1_6.jpg",5,1,34.2771017,407.7150962,781.7527291,TRUE,0.342771017
"2019-07-15","AK.B.6.L.1","AK","B","L","6","1",53.88,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.1_4.jpg",1,0,0,0,4586.426314,TRUE,0
"2019-07-03","BB.B.4.L.12","BB","B","L","4","12",53.82,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.4.L.8_13.jpg",12,1,1.119041502,30.03088193,2653.594513,TRUE,0.01119041502
"2019-07-16","AK.C.6.L.2","AK","C","L","6","2",53.69,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.6.L.1_5.jpg",2,1,0.424113487,18.78052284,4409.40283,TRUE,0.00424113487
"2019-07-31","BC.B.2.U.3","BC","B","U","2","3",53.48,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.2.U.5","BB","D","U","2","5",53.44,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.1_6.jpg",5,1,12.05990757,279.5245619,2038.275639,TRUE,0.1205990757
"2019-07-02","BB.A.6.L.8","BB","A","L","6","8",53.4,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.4.L.12","BB","A","L","4","12",53.2,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.4.L.10_12.jpg",12,1,5.321788699,77.97687446,1387.261204,TRUE,0.05321788699
"2019-07-17","BB.D.4.L.8","BB","D","L","4","8",53.2,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.1.U.14","BB","D","U","1","14",52.96,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.1.U.7_14.jpg",14,1,78.80150194,916.767811,246.6209423,TRUE,0.7880150194
"2019-07-16","AK.C.6.L.6","AK","C","L","6","6",52.5,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.6.L.6_10.jpg",6,1,0.08061487,1.633869578,2025.125682,TRUE,0.0008061487
"2019-07-02","BB.A.1.U.7","BB","A","U","1","7",52.4,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.1.U.6_10.jpg",7,0,0,0,1076.703893,TRUE,0
"2019-07-15","AK.B.3.U.8","AK","B","U","3","8",52.38,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.3.U.6_10.jpg",8,1,3.750544759,155.2894283,3985.160514,TRUE,0.03750544759
"2019-07-15","AK.B.5.L.1","AK","B","L","5","1",52.29,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.5.L.1_6.jpg",1,0,0,0,4239.615053,TRUE,0
"2019-07-17","BB.D.1.U.9","BB","D","U","1","9",52.155,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.1.U.7_14.jpg",9,1,4.216615837,60.17308245,1366.873743,TRUE,0.04216615837
"2019-07-03","BB.B.6.L.13","BB","B","L","6","13",51.8,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.9_14.jpg",13,1,2.527185982,33.30580293,1284.594944,TRUE,0.02527185982
"2019-07-17","BB.D.6.L.15","BB","D","L","6","15",51.8,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.1.U.15","BB","D","U","1","15",51.17,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.1.U.13","BB","B","U","1","13",51.12,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.1.U.8_14.jpg",13,1,59.03168687,769.1575697,533.7995547,TRUE,0.5903168687
"2019-07-03","BB.B.6.L.8","BB","B","L","6","8",50.8,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.1_8.jpg",8,1,2.801620844,11.54481471,400.5314565,TRUE,0.02801620844
"2019-07-03","BB.B.3.U.7","BB","B","U","3","7",50.58,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.5_8.jpg",7,1,44.96643864,753.9176961,922.7054007,TRUE,0.4496643864
"2019-07-31","BC.B.5.L.6","BC","B","L","5","6",50.28,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.3.U.10","AK","B","U","3","10",50.16,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.3.U.6_10.jpg",10,1,2.994407604,141.5900603,4586.893134,TRUE,0.02994407604
"2019-07-15","AK.B.4.L.2","AK","B","L","4","2",49.98,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.4.L.1_7.jpg",2,0,0,0,4774.520612,TRUE,0
"2019-07-17","AK.D.6.L.2","AK","D","L","6","2",49.98,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.1_5.jpg",2,1,1.340816621,70.32821028,5174.849181,TRUE,0.01340816621
"2019-07-31","BC.B.3.U.9","BC","B","U","3","9",49.95,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.1.U.3","AK","B","U","1","3",48.66,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.1_4.jpg",3,1,0.286719362,13.21459351,4595.680121,TRUE,0.00286719362
"2019-07-03","BB.B.3.U.3","BB","B","U","3","3",48.24,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.1_4.jpg",3,0,0,0,1449.342861,TRUE,0
"2019-07-31","BC.B.2.U.10","BC","B","U","2","10",47.76,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.2.U.10.jpg",10,1,9.329347202,72.61383223,705.7239299,TRUE,0.09329347202
"2019-07-31","BC.B.1.U.11","BC","B","U","1","11",47.6,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-17","BB.D.3.U.13","BB","D","U","3","13",47.39,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-31","BC.B.4.L.12","BC","B","L","4","12",47.34,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.4.L.12_13.jpg",12,1,30.52231674,485.6865843,1105.564134,TRUE,0.3052231674
"2019-07-02","BB.A.5.L.5","BB","A","L","5","5",47.32,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.5.L.1_6.jpg",5,1,6.057341795,83.59666762,1296.491669,TRUE,0.06057341795
"2019-07-02","BB.A.5.L.6","BB","A","L","5","6",47.25,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.5.L.1_6.jpg",6,1,1.263402843,28.95180982,2262.622091,TRUE,0.01263402843
"2019-07-16","AK.C.3.U.8","AK","C","U","3","8",46.8,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.3.U.5_9.jpg",8,0,0,0,4650.254955,TRUE,0
"2019-07-31","BC.B.2.U.12","BC","B","U","2","12",46.69,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.3.U.12","AK","B","U","3","12",46.62,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.5.L.4","AK","C","L","5","4",46.5,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.5.L.1_4.jpg",4,1,2.151389937,93.32268026,4244.462798,TRUE,0.02151389937
"2019-07-16","AK.C.1.U.11","AK","C","U","1","11",46.48,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.1.U.7_12.jpg",11,1,0.108406603,4.434788854,4086.449655,TRUE,0.00108406603
"2019-07-31","BC.B.3.U.10","BC","B","U","3","10",46.4,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.3.U.10.jpg",10,1,3.751490376,49.0358374,1258.067007,TRUE,0.03751490376
"2019-07-17","AK.D.3.U.11","AK","D","U","3","11",46.34,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.6_11.jpg",11,1,27.72747792,1138.087116,2966.458992,TRUE,0.2772747792
"2019-07-17","BB.D.3.U.10","BB","D","U","3","10",46.26,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-02","BB.A.6.L.15","BB","A","L","6","15",46.2,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.6.L.13_15.jpg",15,1,5.746913497,84.10298765,1379.34322,TRUE,0.05746913497
"2019-07-17","BB.D.2.U.9","BB","D","U","2","9",46.08,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.7_12.jpg",9,1,32.03574579,547.74131,1162.040362,TRUE,0.3203574579
"2019-07-17","BB.D.1.U.11","BB","D","U","1","11",46,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.1.U.7_14.jpg",11,1,0.811213362,12.04754381,1473.078857,TRUE,0.00811213362
"2019-07-16","AK.C.6.L.5","AK","C","L","6","5",45.9,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.6.L.1_5.jpg",5,0,0,0,4198.36613,TRUE,0
"2019-07-16","AK.C.6.L.3","AK","C","L","6","3",45.6,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.6.L.1_5.jpg",3,1,0.606593946,26.60873312,4359.971991,TRUE,0.00606593946
"2019-07-17","BB.D.2.U.8","BB","D","U","2","8",45.6,"Y",2019,"Bodega Bay","D Campbell Cove/Disease Scans/","BB.D.2.U.7_12.jpg",8,1,2.494929755,37.61490951,1470.039141,TRUE,0.02494929755
"2019-07-15","AK.B.1.U.15","AK","B","U","1","15",45.48,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.14_15.jpg",15,1,0.227728056,10.1982189,4468.046179,TRUE,0.00227728056
"2019-07-17","AK.D.3.U.1","AK","D","U","3","1",45.08,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.3.U.1_5.jpg",1,1,0.052462053,2.082734846,3967.900747,TRUE,0.00052462053
"2019-07-03","BB.B.6.L.2","BB","B","L","6","2",44.94,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.1_8.jpg",2,0,0,0,1210.535766,TRUE,0
"2019-07-15","AK.B.2.U.1","AK","B","U","2","1",44.46,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.2.U.1_6.jpg",1,0,0,0,3949.364407,TRUE,0
"2019-07-31","BC.B.1.U.15","BC","B","U","1","15",44.1,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.1.U.15.jpg",15,1,37.37904182,1018.688954,1706.605501,TRUE,0.3737904182
"2019-07-02","BB.A.1.U.9","BB","A","U","1","9",44,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.1.U.6_10.jpg",9,1,3.842579392,57.83000575,1447.148808,TRUE,0.03842579392
"2019-07-14","AK.A.5.L.4","AK","A","L","5","4",43.68,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.5.L.4_6.jpg",4,1,0.068962621,2.800919276,4058.7026,TRUE,0.00068962621
"2019-07-03","BB.B.2.U.6","BB","B","U","2","6",43.54,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.1_6.jpg",6,1,0.335692361,3.501149095,1039.462439,TRUE,0.00335692361
"2019-07-17","BB.D.3.U.11","BB","D","U","3","11",43.47,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.1.U.12","AK","B","U","1","12",43.38,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.9_13.jpg",12,1,10.57930627,428.9392416,3625.572752,TRUE,0.1057930627
"2019-07-17","BB.D.3.U.8","BB","D","U","3","8",43.26,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.1.U.14","BB","B","U","1","14",43.2,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.1.U.8_14.jpg",14,0,0,0,457.8641195,TRUE,0
"2019-07-03","BB.B.2.U.4","BB","B","U","2","4",43.2,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.1_6.jpg",4,1,5.638147363,67.47342718,1129.257038,TRUE,0.05638147363
"2019-07-02","BB.A.6.L.10","BB","A","L","6","10",43,"Y",2019,"Bodega Bay","A Westside Park/Disease Scans/","BB.A.6.L.9_12.jpg",10,0,0,0,943.6476587,TRUE,0
"2019-07-15","AK.B.6.L.9","AK","B","L","6","9",42.65,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.8_11.jpg",9,1,0.033343178,1.382505027,4144.908072,TRUE,0.00033343178
"2019-07-31","BC.B.3.U.6","BC","B","U","3","6",42.32,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.1.U.10","AK","C","U","1","10",42.24,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.1.U.7_12.jpg",10,0,0,0,3290.532534,TRUE,0
"2019-07-15","AK.B.6.L.5","AK","B","L","6","5",42.15,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.5_7.jpg",5,0,0,0,4930.273269,TRUE,0
"2019-07-31","BC.B.2.U.7","BC","B","U","2","7",42.14,"Y",2019,"British Columbia","B Underhill/Disease Scans/","BC.B.2.U.7.jpg",7,1,21.607546,80.07935938,290.5289428,TRUE,0.21607546
"2019-07-15","AK.B.5.L.10","AK","B","L","5","10",42.06,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.5.L.7_11.jpg",10,0,0,0,3830.824476,TRUE,0
"2019-07-15","AK.B.1.U.13","AK","B","U","1","13",41.88,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.1.U.9_13.jpg",13,1,0.775888831,32.89284688,4206.48341,TRUE,0.00775888831
"2019-07-17","AK.D.4.L.13","AK","D","L","4","13",41.72,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.4.L.12_15.jpg",13,1,12.92298835,457.0184573,3079.45813,TRUE,0.1292298835
"2019-07-17","BB.D.3.U.9","BB","D","U","3","9",41.52,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-03","BB.B.6.L.10","BB","B","L","6","10",41.025,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.9_14.jpg",10,0,0,0,1948.658791,TRUE,0
"2019-07-15","AK.B.2.U.12","AK","B","U","2","12",40.68,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.2.U.7_12.jpg",12,1,2.206261636,77.63932778,3441.405128,TRUE,0.02206261636
"2019-07-31","BC.B.4.L.14","BC","B","L","4","14",40.68,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.6.L.12","AK","B","L","6","12",40.2,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.12_15.jpg",12,0,0,0,3853.686082,TRUE,0
"2019-07-17","AK.D.5.L.1","AK","D","L","5","1",39.96,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.5.L.1_5.jpg",1,1,15.03114958,540.4140333,3054.880063,TRUE,0.1503114958
"2019-07-16","AK.C.3.U.1","AK","C","U","3","1",39.5,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.3.U.1_4.jpg",1,1,0.323768437,13.79811836,4247.926242,TRUE,0.00323768437
"2019-07-31","BC.B.3.U.11","BC","B","U","3","11",39.2,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-14","AK.A.5.L.7","AK","A","L","5","7",39,"Y",2019,"Alaska","A North Fish Egg/Disease Scans/","AK.A.5.L.7_9.jpg",7,1,0.864557475,36.55558747,4191.687015,TRUE,0.00864557475
"2019-07-15","AK.B.6.L.2","AK","B","L","6","2",39,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.6.L.1_4.jpg",2,0,0,0,4354.253447,TRUE,0
"2019-07-03","BB.B.3.U.4","BB","B","U","3","4",38.78,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.3.U.1_4.jpg",4,1,12.42324932,297.6335823,2098.145289,TRUE,0.1242324932
"2019-07-31","BC.B.3.U.12","BC","B","U","3","12",38.64,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-16","AK.C.1.U.8","AK","C","U","1","8",38.57,"Y",2019,"Alaska","C Nossuk/Disease Scans/","AK.C.1.U.7_12.jpg",8,1,0.292707983,8.348893996,2843.945705,TRUE,0.00292707983
"2019-07-03","BB.B.6.L.5","BB","B","L","6","5",38.4,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.6.L.1_8.jpg",5,1,21.65387336,154.4311979,558.7492818,TRUE,0.2165387336
"2019-07-17","AK.D.6.L.3","AK","D","L","6","3",38.25,"Y",2019,"Alaska","D Natzuhini/Disease Scans/","AK.D.6.L.1_5.jpg",3,1,0.519832914,16.66187877,3188.575481,TRUE,0.00519832914
"2019-07-03","BB.B.2.U.2","BB","B","U","2","2",38.15,"Y",2019,"Bodega Bay","B Mason's Marina/Disease Scans/","BB.B.2.U.1_6.jpg",2,1,0.987943722,18.66022695,1870.1343,TRUE,0.00987943722
"2019-07-02","BB.A.2.U.12","BB","A","U","2","12",37.45,"N",NA,NA,NA,NA,NA,0,0,0,NA,NA,0
"2019-07-15","AK.B.2.U.13","AK","B","U","2","13",37.32,"Y",2019,"Alaska","B Guktu/Disease Scans/","AK.B.2.U.13_15.jpg",13,0,0,0,3152.282031,TRUE,0
"2019-07-31","BB.E.1.U.3","BB","E","U","1","3",37.26,"Y",2019,"Bodega Bay","E Millerton/Disease Scans/","BB.E.1.U.1_7.jpg",3,0,0,0,812.982979,TRUE,0
